,博物馆名称,新闻来源,新闻标题,简介内容,次级新闻网站,新闻发布时间
3423,北京辽金城垣博物馆,搜狐网,北京文博 | 局属博物馆“5.18国际博物馆”系列活动精彩回顾,"北京辽金城垣博物馆 “5.18国际博物馆日”到来之际,北京辽金城垣博物馆为观众朋友们献上了一堂生动的“话说中国龙”直播公益课。直播主要从“中国龙”文化的起源、产生背景,历史演变过程等方面向观众介绍中国龙的历史,带领观众发现生...",https://www.sohu.com/a/396316241_727433,"('5月19日', 2160)"
3424,北京辽金城垣博物馆,上游新闻,元大都遗址发掘始末-上游新闻 汇聚向上的力量,"今右安门外玉林里小区北京辽金城垣博物馆内的水关遗址,便是金中都城垣西南隅的排水涵洞。 13世纪初,北方草原蒙古兴起,统一中国,定鼎燕京,在辽金故城的东北方另建一座新的都城,史称“元大都”。北京从此成为全国政治中心。元大都城始...",https://www.cqcb.com/manxinwen/manxinwen/2020-03-18/2265673_pc.html,"('3月18日', 2160)"
3425,北京辽金城垣博物馆,澎湃新闻,张北人民速看!这些春节间的活动要取消!,"为做好新型冠状病毒感染的肺炎疫情防控工作,保障观众的身体健康。北京辽金城垣博物馆自2020年1月24日(除夕)起临时闭馆,具体开放时间该馆将通过网站、微信公众号、官方微博另行发布,敬请关注。 ",http://www.thepaper.cn/newsDetail_forward_5655592,"('1月26日', 2160)"
3426,北京辽金城垣博物馆,搜狐网,中国通史系列 | 第66集:金朝兴亡,"如今,这里依托这个遗址,建立了辽金城垣博物馆,根据现存遗迹的判断,当时为了建筑水关,使用了大量的木石、铁沙石等建筑材料,光木桩就打了1800跟,从这一宏大的工程可以遥想到12世纪金朝京城的繁华。而作为考古专家的齐心,并不希望依靠着残存...",https://www.sohu.com/a/356934572_772568?scm=1002.44003c.fe0215.PC_ARTICLE_REC,"('11月27日', 2160)"
3427,北京辽金城垣博物馆,腾讯网,"“身临”考古现场,感受中都生活","瑕不掩瑜,作为建立于金中都水关遗址之上的一座小型遗址博物馆,辽金城垣博物馆在展现金中都水关遗址、北京地区辽金遗迹和遗物之外,以遗址所处的“辽金时代”为特色,先后举办了“西京印迹——大同辽金文物展”“铁凤风鸣——辽金东京地...",https://new.qq.com/omn/20190728/20190728A04JP600.html,"('7月28日', 2160)"
3428,北京辽金城垣博物馆,搜狐网,北京市各单位深入开展“不忘初心、牢记使命”主题教育进行时④,"市文物局近期在全市文物系统持续扎实推进“不忘初心、牢记使命”主题教育,北京古代建筑博物馆、北京辽金城垣博物馆、北京市文物研究所、北京文博交流馆等局属单位纷纷开展主题教育活动,深入思考、领悟习近平总书记重要讲话精神。 ",https://www.sohu.com/a/329561749_120209831,"('7月26日', 2160)"
3429,北京辽金城垣博物馆,新华网客户端,新华·博物馆日报(第三十六期):“南京礼物”博物馆主题IP发布,"“传心之美——梵蒂冈博物馆藏中国文物展”展览海报(图片来源:故宫博物院) 【中国】北京辽金城垣博物馆:近日,“金颜永昼——康平辽代契丹贵族墓专题展”在北京辽金城垣博物馆面向所有观众开放。此次展览是康平辽代契丹贵族墓葬群考古成果...",http://www.xinhuanet.com/culture/2019-05/29/c_1210146001.htm,"('5月29日', 2160)"
3430,北京辽金城垣博物馆,慧聪网,"电气火灾防控 颐和园也采用的消防神器来了-电气火灾防控,消防...","北京航天常兴继“颐和园古建筑消防报警升级改造工程项目”获北京市政府和国家文物局安全督导验收工作组高度认可和评价之后,电气火灾监控系统已成功应用于北京前门、故宫、景山、首都博物馆、古建筑博物馆、白塔寺、孔庙;西安钟鼓楼、半坡博物...",http://info.fire.hc360.com/2019/04/1515141113091.shtml,"('4月15日', 2160)"
3431,北京辽金城垣博物馆,搜狐网,"今天起,北京这些东西通通都免费!密云的你都知道了吗?",北京旧版速通卡将无法使用! 据首发集团速通公司消息: ✔2013年1月31日以前发行的旧版速通卡(卡号以1101 0745或1101 0808开头)及配套旧版电子标签已经超过正常使用周期。 ✔自2019年3月5日起对旧版速通卡及电子标签进行免费以旧...,https://www.sohu.com/a/302639903_663836,"('3月20日', 2160)"
3432,北京辽金城垣博物馆,搜狐网,"2019最值得期待的艺术展,都在这里了","铁凤风鸣——辽金东京地区文物展 坐标:北京 展览时间:2018年12月6日—2019年3月6日 展览地点:北京辽金城垣博物馆 此次展览由北京市文物局主办,北京辽金城垣博物馆和沈阳故宫博物院、辽阳博物馆、沈阳市考古所共同承办。东京道(路)中...",https://cul.sohu.com/20190114/n560922978.shtml,"('1月14日', 2160)"
3433,北京辽金城垣博物馆,搜狐网,融入首都大格局 丰台发展上台阶,"针对这些历史文化资源,丰台加强修缮保护的同时,考虑再利用、再提升、再创造,使传统文化“活”起来。目前,北京辽金城垣博物馆整修升级后重新亮相,卢沟桥地区已拟规划建设国家文化公园,“中国戏曲文化中心”建设稳步推进。",https://www.sohu.com/a/287874052_161623,"('1月10日', 2160)"
3434,北京辽金城垣博物馆,人民网,北京市党员献爱心活动募款7千余万元,"北京市档案局、北京工业大学、北京辽金城垣博物馆等单位在活动启动以后第一时间将善款送到了慈善协会;“七一”前北京市民政局老干部在北京市慈善协会的捐赠大厅举行了捐赠仪式;北京金隅集团每年组织集中捐献活动,各分公司派代表进行捐款。",http://gongyi.people.com.cn/n1/2018/1101/c151132-30376574.html,"('11月1日', 2160)"
3435,北京辽金城垣博物馆,搜狐网,"现在开始,北京这些东西都免费了!赶紧知道一下!","在北京有很多东西都是免费的! 今天小编就为大家带来了 一大波省钱的好消息! 在北京的各位老铁 又可以省下不少钱啦 生活便民篇 免押金租哈罗车 即日起,根据支付宝新政策 只要你的支付宝芝麻信用分 ...",https://www.sohu.com/a/238902638_614784,"('7月2日', 2160)"
3436,北京辽金城垣博物馆,搜狐网,"2月新政太给力!北京这些东西统统免费,不知道你就亏大了!","让人惊呼2018年的北京开挂了! 民生福利 01 2月1日起,工资将增加一笔钱 近日,人社部发布了企业年金办法, 对企业年金的缴费比例、 领取方式账户归属等问题做出明确规定, 从今年2018年2月1日起施行。 ",https://www.sohu.com/a/220109864_99968596,"('1月31日', 2160)"
3437,北京辽金城垣博物馆,搜狐网,"密云的亲们,看过来!今天起,这些东西统统免费!","对北京市新生儿先天性疾病的免费筛查项目,包括先天性听力障碍筛查、先天性心脏病筛查、先天性甲状腺功能低下筛查、先天性苯丙酮尿症筛查、先天性髋关节脱位筛查、耳聋基因筛查。 2.北京免疫规划管理0-6岁儿童 ...",https://www.sohu.com/a/214307052_663836,"('1月2日', 2160)"
3438,北京辽金城垣博物馆,搜狐网,西京印记:大同辽金文物展,"此前,2016年8月23日至11月20日,由北京市文物局主办,北京辽金城垣博物馆和大同市共同承办的“西京印迹——大同辽金文物展”在北京城垣博物馆举办,展出70余件辽金文物和10件壁画摹本,涵盖了从日常生活至冥世丧葬的各个方面,器类丰富...",https://www.sohu.com/a/195032589_772510,"('9月29日', 2160)"
3439,北京辽金城垣博物馆,中华人民共和国民政部,民政部2017年度拟录用公务员公示公告,"北京师范大学 2012年7月至今,北京辽金城垣博物馆 区划地名司 综合处主任科员 及以下 李云龙 男 113111250615 研究生 硕士 北京科技大学 2012年7月至今,国家图书馆 社会事务司 殡葬管理处 ",http://www.mca.gov.cn/article/xw/tzgg/201706/20170615004786.shtml,"('6月13日', 2160)"
3440,北京辽金城垣博物馆,新华网客户端,北京:凉水河将全面启动景观提升工程,"今年北京凉水河将全面启动景观提升工程,其中在右安门段建设2处景观节点,分别位于首都医科大学国际学院南段和辽金城垣博物馆段,同时建设凉亭、滨水步道、休闲广场等。 途经右安门地区的凉水河曾经臭气熏天,现如今经过治理已基本还清。为了不...",http://www.xinhuanet.com/travel/2017-02/07/c_1120420847.htm,"('2月7日', 2160)"
3441,北京辽金城垣博物馆,和讯网,西京印迹-新闻频道-和讯网,"由北京市文物局主办,北京辽金城垣博物馆和大同市博物馆共同承办的“西京印迹——大同辽金文物展”昨天开幕。本次共遴选70余件辽金文物,另有10件壁画摹本,涵盖了从日常生活至冥世丧葬的各个方面。展览第二部分魂归之所,再现了西京金代...",http://news.hexun.com/2016-08-24/185669241.html,"('8月24日', 2160)"
3442,北京辽金城垣博物馆,人民网,宋代家具研究:风格多样的宋代屏风,"这种彩绘制作工艺辽代比较盛行,如北京辽金城垣博物馆收藏的辽代彩绘木椁、内蒙古吐尔基山辽墓出土的彩绘木椁、辽宁省博物馆藏辽代彩绘木椁都有类似做法。这件屏风制作构思独特,外观较规整,底座和屏框有10cm的交叉。屏心下面的木板最小,这...",http://jiaju.people.com.cn/n/2015/0818/c151264-27477908.html,"('8月18日', 2160)"
